Jarrow Coffee Table,||80cmDia x 46cmH||Top: 66.5cmDia||Re-imagining the raw appeal of cast concrete with streamlined definition and functional application the Jarrow Collection has your indoor and alfresco needs covered.,||Table is made from cast GRC concrete with an ombre smooth painted finish going from light to dark grey||NB: Suitable for indoor & outdoor undercover away from all direct weather||Contemporary & Outdoor Living Styles,969,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_f31e1bd79752f64892471b2dfe94ca4e_jarrow-coffee-table_x480.jpg?v=1622998906,category-tables,outdoor-tables
Sweni Bench White by Uniqwa Furniture,"||180cmL x 40cmD x 45cmH||On trend this season is the modern tribal aesthetic. The Sweni embraces this with its eye-catching combination of scandi frame, linear silhouette and creative white leather weave.||NB: Due to the often hand-crafted nature of the Uniqwa Collection pieces which are made offshore, shipping times may change. If you require an item in a specific time frame please contact us to confirm delivery time prior to ordering.||NB: Leather is a natural material - colour may vary and natural blemishes may appear","||Chair is a high quality Uniqwa Product||Teakwood frame in reclaimed aged finish||Floor stoppers for protection||White 7mm leather creative weave with reinforced seat||Island Resort, Organic & Contemporary Styles",1199,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_1cf0ae41f6661e10d71eb7943093e0bc_sweni-bench-white_x480.jpg?v=1571619083,category-chairs-and-seating,benches
Havana Rattan Bench Black,||150cmW x 45cmD x 46cmH||Weight: 16kg||Creating a relaxed aesthetic starts with natural materials such as rattan. The Havana re-imagines the classic safari bench in rattan and oak with a black finish for a modern tribal mood.,||Bench is crafted from solid oak with a black painted finish||Features a painted black woven rattan seat||Curved seat design with cross legs||Fully assembled||2 year manufacturer warranty||Island Resort & African Styles,699,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_4ed2c43f501002d779d8c82c79701d70_havana-rattan-bench-black_x480.jpg?v=1620888045,category-chairs-and-seating,benches
Pogo Coffee Table Dark Grey,"||70cmDia x 40cmH||Capture the essence of relaxed indoor/outdoor decorating with the look of natural fibres in furniture and flooring. Defined by a simple drum silhouette the Pogo Collection features a metal frame, UV stable polyester rope wrap and poly-cement Superstone top for durability and an urban edge.","||Table features a galvanised steel powder coated structure||Polyester UV stabilised rope sides||Top is made from poly-cement Superstone||Care: sealing the top is recommended to preserve the life of the product||Suitable for indoor and alfresco use||Island Resort, Hamptons, Outdoor Living & African Styles",549,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_ea28e25cf341c0c58fdb7d828a58f539_pogo-coffee-table-dark-grey_x480.jpg?v=1626924813,category-tables,outdoor-tables
Bermuda Bench,"||120cmW x 42cmD x 45cmH||Capture the essence of the modern island aesthetic with natural fibres in furniture and lighting. Combining simple designs with the beauty of rattan, the Bermuda Collection covers you from seating to occasional furniture and storage.","||Bench is is constructed from natural rattan||Suitable for indoors and covered outdoor areas away from all sun and weather||Island Resort, African & Hamptons Styles",209,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_7fca67837da04800ec61e29ac10778ec_bermuda-bench_x480.jpg?v=1571441835,category-chairs-and-seating,benches
Americana Coffee Table,"||120cmL x 60cmD x 45cmH||Evoking the casual elegance associated with Long Island style, The Americana Collection made from rattan, is available in two beautiful decorator options to create the ultimate in classic coastal chic.",||Coffee table features solid rattan framework||Undertier||Includes glass top||Available in white or tobacco finishes||NB: Suitable for indoor or undercover outdoor use only - no exposure to weather||Hampton's & Island Resort Styles,575,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_fdc3da692a009911249ea3342a420d01_americana-coffee-table_x480.jpg?v=1628039025,category-tables,outdoor-tables
Sunray Slate Mosaic Round Table 100cm,"||100cmDia x 73cmH||NB: Please enquire for availability prior to ordering||Our slate Sunray dining table embraces the classic tuscan mood and stands up to the rigours of daily modern life. Perfect for both indoor and outdoor use, the rich variation of slate colour is formed into an eye-catching mosaic design played against a black iron base. Complete the setting with black iron chairs to complement.",||Sunray Dining Table features a black powdercoated and galvanised iron base||Top- individual slate tiles strengthened by an aluminium frame||Top is already sealed - outdoor exposed usage requires a sealer approximately every 2 months||NB: Also available in other sizes - please enquire||Outdoor Living & Mediterranean Styles,1319,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_e19c905ec5fbecd7c75e2f98a80694c3_sunray-slate-mosaic-round-table-100cm_x480.jpg?v=1628142948,category-dining-and-bar-tables,outdoor-tables
Lyon Wrought Iron Bakers Stand Medium,"||100cmW x 40cmD x 213cmH||Create the charm of provincial French design with decorative wrought iron furniture. Re-imaging the rich scrollings of the Baroque used in balconies, stair railings and gateways the Le Forge Collection re-imagines this era with understated elegance. Hand forged from galvanised iron means that every piece can be used both indoors and in full weather.",||This is a high quality Le Forge product||Stand is hand forged from galvanised iron||Brass detail||French inspired design||4 fixed open shelves||Suitable for indoors and full outdoor use||French Country & Outdoor Living Styles,2689,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_e9f26130fc66939fd692335493b92632_lyon-wrought-iron-bakers-stand-medium_x480.jpg?v=1587953639,category-wrought-iron-furniture,storage
Etagere Wrought Iron Stand,"||63cmW x 45cmD x 131.5cmH||Create the charm of provincial French design with decorative wrought iron furniture. Re-imaging the rich scrollings of the Baroque used in balconies, stair railings and gateways the Le Forge Collection re-imagines this era with understated elegance. Hand forged from galvanised iron means that every piece can be used both indoors and in full weather.",||This is a high quality Le Forge product||Stand is hand forged from galvanised iron||Brass detail||French inspired design||4 fixed open shelves||Suitable for indoors and full outdoor use||French Country & Outdoor Living Styles,749,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_c75282ec07791a96a51e9be0ee11be48_etagere-wrought-iron-stand_x480.jpg?v=1587953803,category-wrought-iron-furniture,storage
Albany 3 Piece Setting Antique White,"||Table: 70cmDiam x 74.5cmH||Chairs: 45cmW x 40.5cmD x 94cmH||A blend of romantic French cafe style and the strength and beauty of raw materials, gives our Albany 3 Piece Setting true European style. Feature in a small kitchen, conservatory or terrace. ","||Setting comprises 1 round table and 2 chairs||Table and chairs made from wrought iron exterior, powder coated in antique white||French Country, Mediterranean & Outdoor Living Styles",479,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_5ce5b062b1f8b6b865280f30b0723191_albany-3-piece-setting-antique-white_x480.jpg?v=1625632995,category-outdoor-dining-sets,outdoor-tables
Bethany Ottoman Navy,||160cmW x 52cmD x 42cmH||Weight: 14kg||Merging traditional chesterfield detail the Bethany is re-interpreted as an inviting and glamorous bedroom statement in luxurious navy velvet. Pair with metallic accents and crystal chandelier lighting.,||Ottoman is upholstered in navy 100% polyester velvet||Button tufted detail||Fully assembled||NB: Professional dry cleaning service recommended||Manhattan Apartment Style,509,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_b3179ce4b39540367c8d6f3259bb2020_bethany-button-tufted-bench-ottoman-navy_x480.jpg?v=1629342484,category-chairs-and-seating,benches
Wrought Iron Wine Cabinet,"||62cmW x 35cmD x 137cmH||Create the charm of provincial French design with decorative wrought iron furniture. Re-imaging the rich scrollings of the Baroque used in balconies, stair railings and gateways the Le Forge Collection re-imagines this era with understated elegance. Hand forged from galvanised iron the Wine Cabinet is the perfect display piece for a dining room or cellar.",||This is a high quality Le Forge product||Stand is hand forged from galvanised iron with a patina finish||Brass detail||Features double doors hinged in the middle||Fixed storage for 50 bottles||French inspired design||Rubber feet||French Country Style,1299,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_4e661bcd8295968e87ca2e24d75697e1_wrought-iron-wine-cabinet_x480.jpg?v=1613995493,category-wrought-iron-furniture,storage
Bethany Ottoman Dove Grey,||160cmW x 52cmD x 42cmH||Weight: 14kg||Merging traditional chesterfield detail the Bethany is re-interpreted as an inviting and glamorous bedroom statement in luxurious dove grey velvet. Pair with metallic accents and crystal chandelier lighting.,||Ottoman is upholstered in 100% polyester dove grey velvet||Button tufted detail||Fully assembled||NB: Professional dry cleaning service recommended||Manhattan Apartment Style,509,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_a919e1178220a1ee5398eaa3c615116c_bethany-tufted-bench-ottoman-dove-grey_x480.jpg?v=1629338730,category-chairs-and-seating,benches
Carly 9 Piece Setting,"||Table: 216cmL x 110cmW x 71cmH||Chairs: 50cmW x 60cmD x 82cmH||NB: Please enquire for availability prior to ordering||Embrace a Mediterranean mood with the Carly outdoor dining setting. Capturing the look and feel of wrought iron, the Carly features a durable and lightweight aluminium frame for ease of mobility.",||Setting comprises 1 x rectangular table and 8 x chairs||Table is made from cast aluminium with a bronze anodised coating||Comes with sand coloured seat cushions||Flat packed||Mediterranean & Outdoor Living Styles,4159,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_b6f4e35e864bcc85374179a9341f853d_carly-9-piece-setting_x480.jpg?v=1626663522,category-outdoor-dining-sets,outdoor-tables
Rye 3 Piece Setting,"||Chair: 39cm x 40cm x 87cmH||Weight: 10kg||Table: 69cmDia x 70cmH||Weight: 9kg||The classic simplicity of the Rye 3 Piece Setting makes it ideal for a variety of settings. It’s clean lines and contemporary hammered grey finish would look perfect in a modern context such as an apartment balcony, or equally it’s design elements are reminiscent of Roman times and would suit a Mediterranean loggia or courtyard setting.  ","||Includes 2 x Folding chairs and Table||Made from wrought iron in hammered grey||Electro-plated and powder coated to protect against the elements||A coat of sealer, such as Penetrol will prolong the life of the setting||Suitable for commercial use||Outdoor Living, Mediterranean & Contemporary Styles",679,//cdn.shopify.com/s/files/1/1089/1214/products/rye_3_piece_setting_924c74f4-474a-4366-a563-207da504bfd8_x480.jpg?v=1599105753,category-outdoor-dining-sets,outdoor-tables
Summerside Bar Setting Set/5,||75cmDia||The Summerside Collection is a solid but light looking contemporary outdoor furniture range that features a galvanised and powdercoated steel frame with a continuous flow of handwoven cord available in options to suit every colour palette.,||Set/5 includes 1 bar table and 4 stools - aluminium tube frame with powder coated finish||Available in white||Flexible Textilene rope (PVC-PE) seat and back for comfort||Suitable for indoor and outdoor use||Commercial grade||No stackable||2 year structural warranty||Contemporary & Outdoor Living Styles,2269,//cdn.shopify.com/s/files/1/1089/1214/products/WAB01_20Waikiki-Stool-Setting-Grey-Bar-Table-Front-View_x480.jpg?v=1594257026,category-outdoor-dining-sets,outdoor-tables
Albany 5 Piece Setting,"||Table: 90cmDia x 75cmH||Chairs: 45cmW x 40cmD x 94cmH||Overall weight: 53kg||A blend of romantic French cafe style and the strength and beauty of raw materials, gives our Albany 5 Piece Setting true European style. Feature in a conservatory or on a terrace. ","||Setting comprises 1 round table and 4 chairs||Table and chairs made from wrought iron exterior, powder coated in antique white||French Country, Mediterranean & Outdoor Living Styles",919,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_856b0241d9b85c5bddf2612d45b2f716_albany-5-piece-setting_x480.jpg?v=1571441164,category-outdoor-dining-sets,outdoor-tables
Bethany Ottoman Black,||160cmW x 52cmD x 42cmH||Weight: 14kg||Merging traditional chesterfield detail the Bethany is re-interpreted as an inviting and glamorous bedroom statement in luxurious black velvet. Pair with metallic accents and crystal chandelier lighting.,||Ottoman is upholstered in black 100% polyester velvet||Button tufted detail||Fully assembled||NB: Professional dry cleaning service recommended||Manhattan Apartment Style,509,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_68de6dd85c1748c888ab3e13ec172633_bethany-button-tufted-bench-ottoman_x480.jpg?v=1629340927,category-chairs-and-seating,benches
Sarahline 3 Piece Outdoor Setting,"||Table: 75cmDia||Chairs: 66cmW x 59cmD x 87cmH||For terraces, balconies or a small garden nook, the Sarahline 3 Piece Setting provides a contemporary look in an all weather off white finish.",||3 Piece Setting includes 2 x chairs and 1 x table||Made from steel tubing and powder-coated in off white||Includes a frosted glass top for the table||12 month warranty for residential use||Contemporary & Outdoor Living Styles,359,//cdn.shopify.com/s/files/1/1089/1214/products/Sarahline_203_20pce_20Setting_x480.jpg?v=1593563695,category-outdoor-dining-sets,outdoor-tables
Copper Cut Out Pendant,"||28cmDia x 33cmH||Weight: 2.00kg||Evoking early 20th century industrial lighting, our reproduction of a vintage fixture retains the classic lines and finish of the originals. The perfect complement to vintage leather and reclaimed timber.||NB: This product has a rustic nature. All bumps and light marks are considered inherent in the design and nature and are not damaged. ",||Pendant features a metal shade with an antique copper finish||Hardwood connector||Includes globe holder and black wiring kit - all components are compliant with Australian standards and must be installed using a licenced registered electrician||Manhattan Apartment Style,115,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_907d4c33b9633292c898c02f96c067dc_copper-cut-out-and-wood-lampsh_x480.jpg?v=1620270105,category-whats-hot,ceiling-lights
Mulberry 5 Piece Outdoor Aluminium Dining Setting,"||Table:120cmDia x 74cmH||Chairs: 60cmW x 70cmD x 93cmH||Table weight: 22kg||Chair weight: 7kg||Classically inspired, the Mulberry Setting features a timeless profile and elegant lattice detail. Capturing the look and feel of wrought iron, its durable and lightweight aluminium frame provides easy mobility.","||5 piece setting includes a table and 4 chairs||Setting is made from cast aluminium with a black powder coat finish||Chairs include sand cushion with black piping - removable covers - store inside when not in use away from weather||Table features 5cmDia umbrella hole||Mediterranean, Traditional & Outdoor Living Styles",2099,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_7140b428aa3d81450ceb9ea36c37ead8_mulberry-5-piece-outdoor-aluminium-dining-setting_9a374f39-072e-421e-91b0-11f1c217a97d_x480.jpg?v=1571808490,category-outdoor-dining-sets,outdoor-tables
Aston Ottoman/Bench Washed Linen,"||132cmW 43cmD x 54cmH||Re-imagining the classic form of the cross style bench the Aston is rich with intent, featuring a fully upholstered finish and decorative nailhead detail.",||Ottoman is upholstered in washed linen||Features a comfortable cushion top design||Piping detail to the cushion||Timber base fully upholstered||Nail head detailing||Hampton's & Manhattan Apartment Styles,639,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_98cb4111f4c9c1d5d11a5843c351cb93_aston-ottoman-washed-linen_x480.jpg?v=1631855705,category-chairs-and-seating,benches
Mulberry 7 Piece Aluminium Dining Setting,"||Table:120cmDia x 74cmH||Chairs: 60cmW x 70cmD x 93cmH||Table weight: 22kg||Chair weight: 7kg||Classically inspired, the Mulberry Setting features a timeless profile and elegant lattice detail. Capturing the look and feel of wrought iron, its durable and lightweight aluminium frame provides easy mobility.","||5 piece setting includes a table and 6 chairs||Setting is made from cast aluminium with a black powder coat finish||Chairs include sand cushion with black piping - removable covers - store inside when not in use away from weather||Table features 5cmDia umbrella hole||Mediterranean, Traditional & Outdoor Living Styles",2729,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_208d1f64eaf9beedbd96650be1734ea0_mulberry-7-piece-aluminium-dining-setting_d6a0079f-2728-4052-9660-75e9b03ae27a_x480.jpg?v=1571808968,category-outdoor-dining-sets,outdoor-tables
Majorelle Outdoor Dining 3 Piece Setting,"||Table: 62cmDia x 73cmH||Chairs: 48cmW x 40cmD x 93cmH||Table weight: 5kg||European cafe society and welcoming describe the look and feel of the charming Majorelle Setting. Finished in Summer white, display under a verandah, set in the garden or in a small courtyard against Anduze pots of lavender and stone coloured walls.  ","||Includes table and 2 chairs||Made from wrought iron with a white finish||Powder coated to protect against the elements||A coat of sealer, such as Penetrol will prolong the life of the setting||Outdoor Living, French Country & Mediterranean Styles",309,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_452f7302a0d8f72b5988dd6d36f6f3bb_majorelle-outdoor-dining-3-piece-setting_x480.png?v=1571812342,category-outdoor-dining-sets,outdoor-tables
Freeport Storage Bench Navy,||120cmL x 46cmD x 42cmH||Embracing the classic Chesterfield style the Freeport's navy linen upholstery completes your country or coastal bedroom story.,||Bench is upholstered in 100% navy linen||Buttoned detail||Weathered oak legs||Hinged and gas lift lid with black lining||French Country & Hamptons Styles,589,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_1c7ff725b0e046b24d1a1264a2f5fc97_freeport-storage-bench-navy_8a6e619e-62ff-4811-a234-ae6b7113e0d6_x480.jpg?v=1571441856,category-chairs-and-seating,benches
Amstel Pendant Large,||30cmDia x 35cmH||One of the most recognized symbols of Moroccan decor is lighting. The Amstel Pendant displays the artistic and exquisitely intricate design work that will enrich your Moroccan scheme and provide you with a combination of both art and function. Think contemporary bone inlay furniture and Moroccan ceramics.,||Pendant is made from brass with a silver finish||Perforated design||Takes 1 E27 40 watt globe - not included||Includes suspension hardware and ceiling plate||Moroccan Style,449,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_8bf6be6ef374d08749c238e367e11b51_amstel-pendant-large_x480.jpg?v=1630631102,category-whats-hot,ceiling-lights
Aston Ottoman/Bench Soft Blue Linen,"||132cmW 43cmD x 54cmH||Re-imagining the classic form of the cross style bench the Aston is rich with intent, featuring a fully upholstered finish and decorative nailhead detail. Complement with a watercolour palette.",||Ottoman is upholstered in soft blue washed linen||Features a comfortable cushion top design||Piping detail to the cushion||Timber base fully upholstered||Nail head detailing||Hampton's & Manhattan Apartment Styles,639,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_13345ba77bc501817348d2df1a5724f4_aston-ottoman-soft-blue-linen_x480.jpg?v=1631855873,category-chairs-and-seating,benches
Bocage 7 Piece Dining Setting White,"||Table: 200cmL x 90cmW x 75cmH||Dining Chair: 50cmW x 60cmD x 85cmH||Arm Chair: 62cmW x 60cmD x 85cmH - seat height: 45cmH - arm height: 65cmH||Relaxing and enjoying the harsh Australian outdoors means starting with furniture that is designed to withstand the elements. The Bocage 7 Piece Dining Setting is made from a combination of hard wearing teak against white powder coated aluminium frames and white padded textilene seats. The look is both contemporary and sophisticated, warm yet sleek.||NB: Umbrella not included",||7 Piece Setting includes a dining table and 4 x armless chairs and 2 x arm chairs||Assembly required||Frames are made from aluminium with a powder coat white finish||Teak panels - durable and stable with hole for umbrella||Chairs are upholstered in top quality white padded textilene - UV and weatherproof - fade resistant||Contemporary & Outdoor Living Styles,5199,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_4b0e2a37a902e93721d3ec7e51fc3e09_bocage-7-piece-dining-setting-white_x480.jpg?v=1575435003,category-outdoor-dining-sets,outdoor-tables
Bocage 5 Piece Dining Setting Charcoal,"||Table: 90cmL x 90cmW x 75cmH||Dining Chair: 50cmW x 60cmD x 85cmH||Arm Chair: 62cmW x 60cmD x 85cmH||Arm Height: 65.5cm||Seat Height: 45cm||Relaxing and enjoying the harsh Australian outdoors means starting with furniture that is designed to withstand the elements. The Bocage 5 Piece Dining Setting is made from a combination of hard wearing teak against charcoal powder coated aluminium frames and padded textilene seats. The look is both contemporary and sophisticated, warm yet sleek. ||﻿NB: Please enquire for availability and lead time prior to ordering",||5 Piece Setting includes a dining table and 2 x armless chairs and 2 x arm chairs||Full teak top to table with umbrella hole||Requires assembly||Frames are made from aluminium with a powder coat charcoal finish||Teak panels - durable and stable||Chairs are upholstered in top quality black padded textilene - UV and weatherproof - fade resistant||Contemporary & Outdoor Living Styles,3379,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_1e7cd2ef27ac29d574b4e874c8534266_bocage-5-piece-dining-setting-charcoal_x480.jpg?v=1601507216,category-outdoor-dining-sets,outdoor-tables
Grayton 7 Piece Dining Setting Charcoal,"||Table: 180cmL x 100cmW x 75cmH||Dining Chair: 65cmW x 65cmD x 70cmH||Create the ultimate cosmopolitan outdoor entertaining space with world class luxury and style. The elegant modernism of the Grayton Setting incorporates innovative contemporary design, impeccable quality and the beauty of bold forms. An interplay of woven tubular grey outdoor rope, matt black aluminium and the ultimate in outdoor laminate means that luxury is not always discreet.","||Setting includes 1 x Dining Table and 6 x Chairs||Structure is made from aluminium with a matt charcoal finish||Seat back and arms feature woven spun polyester grey outdoor rope with neoprene inner tubing||Black sling||Cushions in Canvas Natural included - Sunbrella fabrics - UV treated and water proof - with polyester fill(not quick dry foam)||Cushions can be removed for cleaning||Table top is made from Trespa in white - high impact laminate that is tough, solid and sturdy - weather resistant and colour stable||Stoppers under furniture guard against damage||Fully assembled||Warranties apply||Contemporary & Outdoor Living Styles",7799,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_fe198446a94eac9241bc4c4c6b7af312_crown-7-piece-dining-setting_x480.jpg?v=1577505750,category-outdoor-dining-sets,outdoor-tables
Bocage 7 Piece Bar Setting White,"||Table: 180cmL x 82cmW x 106.5cmH||Arm Bar Chair: 62cmW x 60cmD x 110cmH||Armless Bar Chair: 50cmW x 60cmD x 110cmH||Relaxing and enjoying the harsh Australian outdoors means starting with furniture that is designed to withstand the elements. The Bocage Piece 7 Bar Setting is made from a combination of hard wearing teak against white powder coated aluminium frames and white padded textilene seats. The look is both contemporary and sophisticated, warm yet sleek.||NB: Please enquire for availability prior to ordering",||7 Piece Setting includes a bar table and 4 x armless bar chairs and 2 x arm bar chairs||Some assembly required||Frames are made from aluminium with a powder coat white finish||Teak panels - durable and stable||Chairs are upholstered in top quality padded textilene - UV and weatherproof - fade resistant||Contemporary & Outdoor Living Styles,6369,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_110ceb86764d3e3d0bcc3916d1ab0399_bocage-7-piece-bar-setting-white_x480.jpg?v=1573778952,category-outdoor-dining-sets,outdoor-tables
Amstel Pendant Small,||22cmDia x 30cmH||One of the most recognized symbols of Moroccan decor is lighting. The Amstel Pendant displays the artistic and exquisitely intricate design work that will enrich your Moroccan scheme and provide you with a combination of both art and function. Think contemporary bone inlay furniture and Moroccan ceramics.,||Pendant is made from brass with a silver finish||Perforated design||Takes 1 E27 40 watt globe - not included||Includes suspension hardware and ceiling plate||Moroccan Style,295,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_71771a777ac0fee75577918b90fab637_amstel-pendant-small_x480.jpg?v=1612612960,category-whats-hot,ceiling-lights
Butchart Dining Setting 3 Piece,"||Table: 60cmDia x 67cmH||Chairs: 53cmW x 52cmD x 89cmH||European inspired, the Butchart Setting features a timeless profile with a nod to Deco design. Capturing the look and feel of wrought iron, its durable and lightweight aluminium frame provides easy mobility.","||# piece setting includes a table and 2 chairs||Made from cast aluminium with a dark bronze finish||Lightweight, sturdy and durable||Requires assembly - approximately 20 minutes||Includes steel fixings and spanner||Rubber adjustable feet||Chairs include cream cushions- washable covers with foam fill - store cushions when not in use away from weather||Mediterranean & Outdoor Living Styles",479,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_562af156359f78dfebba394d0193fa99_butchart-dining-setting-3-piece_06da8672-da52-4186-b277-3bd67e9f6068_x480.jpg?v=1613228588,category-outdoor-dining-sets,outdoor-tables
Zara Pendant Large,||40cmDia x 80cmH||One of the most recognized symbols of Moroccan decor is lighting. The Zara Pendant displays the artistic and exquisitely intricate design work that will enrich your Moroccan scheme and provide you with a combination of both art and function. Think bone inlay furniture and Moroccan ceramics.,||Pendant is made from brass with a white silver finish||Perforated design||Takes 1 E27 40 watt globe - not included||Includes suspension hardware and ceiling plate||Moroccan Style,659,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_f93e18d82ae5256d45619ec576ed1f83_zara-pendant-large_x480.jpg?v=1571441255,category-whats-hot,ceiling-lights
Bocage 5 Piece Dining Setting White,"||Table: 90cmW x 90cmD x 75cmH||Dining Chair: 50cmW x 60cmD x 85cmH||Arm Chair: 62cmW x 60cmD x 85cmH - seat height: 45cm - arm height: 65cmH||Relaxing and enjoying the harsh Australian outdoors means starting with furniture that is designed to withstand the elements. The Bocage 5 Piece Dining Setting is made from a combination of hard wearing teak against white powder coated aluminium frames and padded textilene seats. The look is both contemporary and sophisticated, warm yet sleek. ",||5 Piece Setting includes a dining table and 2 x armless chairs and 2 x arm chairs||Full teak top with umbrella hole||Assembly required||Frames are made from aluminium with a powder coat white finish||Teak panels - durable and stable||Chairs are upholstered in top quality white padded textilene - UV and weatherproof - fade resistant||Contemporary & Outdoor Living Styles,3379,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_e18053cec5267ac2bb8773f3e6c30159_bocage-5-piece-dining-setting-white_x480.jpg?v=1573783102,category-outdoor-dining-sets,outdoor-tables
St Remy 5 Piece Dining Setting,"||Table : 105cmDia||Chairs: 50cmW x 60cmD x 82cmH||Summer entertaining revolves around outdoor dining. Classically inspired, the St Remy Dining Setting includes an elegant round table and chairs featuring a timeless profile and elegant woven seat back. Capturing the look and feel of wrought iron, its durable and lightweight aluminium frame means that it is easily moved. ",||Setting comprises a round table and 4 chairs||Setting is made from cast aluminium with a bronze anodised finish||Nuts and bolts are nickel plated with plastic caps - over time they may rust and require replacement||Includes cream seat cushion - not weather proof or UV resistant||NB: Comes flat packed||Extra chairs can be purchased||Mediterranean & Outdoor Living Styles,1819,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_13200b1a386e058b77ac9f20d3608017_st-remy-5-piece-dining-setting_x480.jpg?v=1600638842,category-outdoor-dining-sets,outdoor-tables
Zara Pendant Medium,||30cmDia x 55cmH||One of the most recognized symbols of Moroccan decor is lighting. The Zara Pendant displays the artistic and exquisitely intricate design work that will enrich your Moroccan scheme and provide you with a combination of both art and function. Think bone inlay furniture and Moroccan ceramics.,||Pendant is made from brass with a white silver finish||Perforated design||Takes 1 E27 40 watt globe - not included||Includes suspension hardware and ceiling plate||Moroccan Style,419,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_e32d85c57406a94df30d4880ff59c9f8_zara-pendant-medium_x480.jpg?v=1619686979,category-whats-hot,ceiling-lights
Scarlett Bench Cool Grey,"||160cmW x 40cmD x 45cmH||Weight: 14kg||Rich with intent, the cornerstone of the Scarlett Collection is the clean, yet graceful lines that subtly inform each piece. Beautifully detailed, the culmination is a look that is warm, smart and modern American in inspiration.",||Bench i s upholstered in natural linen viscose mix in cool grey||Bronze stud detail||Tufted buttoned top & plain upholstered under tier||NB: Suitable as a coffee table when used with a tray - not included||2 Year manufacturers warranty||Fully assembled||Professional dry cleaning service recommended||French Country & Hampton's Styles,539,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_9447bc8d649fb648774527bbd7af5cd9_scarlett-tufted-bench-ottoman-cool-grey_ffe7bf12-66a5-44c0-9e6a-82c02b2f708b_x480.jpg?v=1597135845,category-chairs-and-seating,benches
Aurora Slate Table 120cm,"||120cm Dia||Our slate Aurora dining table embraces the classic Tuscan mood and stands up to the rigours of daily modern life. Perfect for both indoor and outdoor use, the rich variation of slate colour is formed into an eye-catching mosaic design played against a black iron base. Complete the setting with black iron chairs to complement.||NB: 2nd image shows the Minerva Base with this table",||Aurora Dining Table features a black powdercoated and mild steel framing and base||Top- individual slate tiles - honed - browns and beiges||Top is already sealed - outdoor exposed usage requires a sealer approximately every 2 months||Flat packed||Outdoor Living & Mediterranean Styles,1799,//cdn.shopify.com/s/files/1/1089/1214/products/KAN-9006_20Aurora_20Rnd_x480.jpg?v=1606272513,category-dining-and-bar-tables,outdoor-tables
Randwick Buttoned Bench Black,"||115cmW x 50cmD x 50cmH||Weight: 12.00kg||Re-imagining the classic form of the cross style bench the Randwick is rich with intent, featuring tailored buttoning, a fully upholstered finish and decorative bronze stud detail.||NB: Please enquire for availability prior to ordering",||Bench is upholstered in black viscose/linen blend||Buttoned detailed to seat||Bronze stud trim||Upholstered leg||Fully assembled||2 year manufacturer warranty||Recommend professional dry cleaning||French Country & Manhattan Apartment Styles,399,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_f3c52439340285144c143ea3cae2881c_randwick-buttoned-bench-black_x480.jpg?v=1620885732,category-chairs-and-seating,benches
